,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
172,2022-04-27,845.0351814905047,724.9768207857171,981.9627398701701,845.0351814905047,845.0351814905047,6.373394216070545,6.373394216070545,6.373394216070545,6.373394216070545,6.373394216070545,6.373394216070545,0.0,0.0,0.0,851.4085757065752
173,2022-04-28,843.6019148026725,713.6279319325067,971.5854436324165,843.6019148026725,843.6019148026725,-0.15582663020564325,-0.15582663020564325,-0.15582663020564325,-0.15582663020564325,-0.15582663020564325,-0.15582663020564325,0.0,0.0,0.0,843.4460881724668
174,2022-04-29,842.1686481148404,700.8027448161326,967.0364163156498,842.1686481148404,842.1686481148404,-4.287081330285636,-4.287081330285636,-4.287081330285636,-4.287081330285636,-4.287081330285636,-4.287081330285636,0.0,0.0,0.0,837.8815667845547
175,2022-05-02,837.8688480513441,730.2957292036286,973.335579202371,837.8688480513441,837.8688480513441,12.615035359650932,12.615035359650932,12.615035359650932,12.615035359650932,12.615035359650932,12.615035359650932,0.0,0.0,0.0,850.4838834109951
176,2022-05-03,836.4355813635119,705.1925062454706,958.3122666525647,836.4355813635119,836.4355813635119,2.110017700624722,2.110017700624722,2.110017700624722,2.110017700624722,2.110017700624722,2.110017700624722,0.0,0.0,0.0,838.5455990641366
177,2022-05-04,835.0023146429937,712.9823558685632,968.2582372639293,835.0023146429937,835.0023146429937,6.373394216088673,6.373394216088673,6.373394216088673,6.373394216088673,6.373394216088673,6.373394216088673,0.0,0.0,0.0,841.3757088590824
178,2022-05-05,833.5690479224754,704.346910109436,952.5460708135853,833.5690479224754,833.5690479224754,-0.15582663016379944,-0.15582663016379944,-0.15582663016379944,-0.15582663016379944,-0.15582663016379944,-0.15582663016379944,0.0,0.0,0.0,833.4132212923116
179,2022-05-06,832.1357812019571,702.6617292187514,953.2614814327159,832.1357812019571,832.1357812019571,-4.28708133026318,-4.28708133026318,-4.28708133026318,-4.28708133026318,-4.28708133026318,-4.28708133026318,0.0,0.0,0.0,827.848699871694
180,2022-05-09,827.8359810404027,711.7127889933192,968.848074173883,827.8359810404027,827.8359810404027,12.615035359657119,12.615035359657119,12.615035359657119,12.615035359657119,12.615035359657119,12.615035359657119,0.0,0.0,0.0,840.4510164000598
181,2022-05-10,826.4027143198845,698.0095064707775,965.2203825850473,826.4027143198845,826.4027143198845,2.1100177006125254,2.1100177006125254,2.1100177006125254,2.1100177006125254,2.1100177006125254,2.1100177006125254,0.0,0.0,0.0,828.512732020497
